Federal Provider Number,Percentage of high risk long-stay residents with pressure ulcers,Percentage of long-stay residents assessed and appropriately given the pneumococcal vaccine,Percentage of long-stay residents assessed and appropriately given the seasonal influenza vaccine,Percentage of long-stay residents experiencing one or more falls with major injury,Percentage of long-stay residents who have depressive symptoms,Percentage of long-stay residents who lose too much weight,Percentage of long-stay residents who received an antianxiety or hypnotic medication,Percentage of long-stay residents who received an antipsychotic medication,Percentage of long-stay residents who were physically restrained,Percentage of long-stay residents whose ability to move independently worsened,Percentage of long-stay residents whose need for help with daily activities has increased,Percentage of long-stay residents with a catheter inserted and left in their bladder,Percentage of long-stay residents with a urinary tract infection,Percentage of low risk long-stay residents who lose control of their bowels or bladder,Percentage of short-stay residents assessed and appropriately given the pneumococcal vaccine,Percentage of short-stay residents who made improvements in function,Percentage of short-stay residents who newly received an antipsychotic medication,Percentage of short-stay residents who were assessed and appropriately given the seasonal influenza vaccine
015390,15.668201000000002,93.063584,97.338403,2.167631,0.0,7.657658,18.507463,14.621847,0.0,4.913849,10.727275,3.421014,2.1802330000000003,40.59406,99.436935,35.446565,0.398405,98.703888
015391,15.384615,99.417475,97.482014,6.019417,3.901437,6.6805850000000015,36.693547,23.294116,0.0,16.542126,14.130435999999998,1.893243,6.012022,44.808743,96.910112,75.538847,2.375297,83.07905699999998
015392,18.584068,99.069768,98.455598,2.325583,0.0,10.714287,29.80769,9.523811,0.0,16.143835,12.376237,2.475578,2.941176,33.673468,73.590503,74.068529,2.577319,65.568862
015393,23.384615,99.57265,98.191682,2.136751,0.0,10.091743,18.526788,11.363638,0.0,21.682339,15.869015,2.128366,2.844639,38.607597,74.358975,67.05335500000001,3.317533,77.088305
015396,3.4482760000000003,92.338708,97.902098,2.419354,2.100841,5.936073,19.298246,7.920792,0.0,24.480999,10.160428,0.389819,0.418409,32.051284,77.099236,72.057478,2.985076,73.553719
015397,8.219178,98.452014,98.927614,2.167181,0.0,10.756972,13.468013,21.12676,0.0,10.904197,7.272728999999999,0.6367510000000001,0.361011,47.445254,93.930635,91.008017,3.311258,96.961326
015398,7.692309,50.406502,90.0,0.813009,4.21941,8.75576,15.624998,18.454935,0.0,32.006639,15.189875,1.036511,2.928871,42.22222,56.896552,61.7338,7.547171,58.823529
015400,10.091744,89.502763,90.909091,1.104973,6.134971,6.666667,22.289158,7.751938000000001,0.0,8.967260000000003,4.5751620000000015,2.243531,11.666666,51.35135,76.15894200000002,89.300159,0.0,70.175439
015403,9.248555,100.0,100.0,0.921659,0.0,4.663214,11.999999,13.725492,0.0,11.247771,6.936417,2.748978,3.349283,57.14285699999999,99.539877,90.009186,2.412869,96.551724
015404,14.545455,100.0,75.609756,0.943397,0.0,7.777778,29.787235,21.05263,0.0,2.682445,7.86517,0.763522,0.990098,21.276595,86.03352,85.387357,3.5714300000000003,77.319588
015406,4.733728,97.52066,88.12260500000002,4.132229,3.626941,8.444442,19.911506,33.043479,0.0,11.154124,11.55779,3.145073,8.298755,39.024389,61.585364,53.716264,1.923078,46.27659600000001
015408,11.702126,94.767444,94.791667,4.651159,0.641025,6.3380269999999985,23.529411,13.60544,0.0,28.497192,23.255814,3.546222,1.863353,28.571429,88.60759399999998,87.452288,5.128205,85.227273
015411,5.859375,93.540054,93.76392,4.909564,0.0,6.865672,19.881306,19.088322,2.842377,31.518027000000004,19.344264000000006,1.242828,4.4386410000000005,17.431193,88.789236,63.523276,0.552487,90.822785
015413,14.814816,100.0,87.763713,0.0,1.081079,3.783782,7.253888000000001,11.046514,0.0,36.944333,15.032679000000002,0.916979,7.8125,53.191488,98.999999,68.62008399999999,1.204819,68.8
015416,7.441856,100.0,99.74359,3.3033019999999995,14.785995000000002,8.163264999999999,25.2459,16.932907,0.0,12.349523,12.452832,2.848155,0.31055900000000003,61.029411,98.591549,71.953038,3.623186,95.491803
015417,5.232558,100.0,100.0,3.896106,1.382486,9.090909,14.356437,19.72477,0.0,46.938033,27.807486,0.340985,5.726874,42.0,98.369566,80.686444,0.0,98.598131
015419,10.38961,100.0,93.877551,4.313722,0.0,9.045226,19.815669,13.636362,0.0,22.397299,16.243656,1.059223,0.0,40.19608,91.639873,90.495071,0.636943,75.585284
015420,16.363636,100.0,100.0,3.968254,0.0,7.174886,27.004222,14.432991,0.0,30.48259,36.866359,2.335208,6.302522,50.000001,98.360656,67.249728,6.55738,98.58156
015422,5.223881,99.583333,100.0,3.333333,2.608695,7.692307,28.643218,4.845816,0.0,10.530417,11.956523,1.4134520000000002,2.690583,25.471698,96.385543,86.96441300000002,1.459853,88.986784
015423,14.655171,91.735536,88.888889,9.917357,0.0,19.277109,32.530121,25.619836,0.0,35.411517,7.692311,0.850775,0.8264469999999999,96.153846,74.468085,77.483761,2.689486,69.923858
015424,7.627119,99.444445,99.0,1.666666,0.584795,0.581395,26.857143,19.607842,0.0,24.443202,9.489051,1.337112,5.714285,35.820895,90.410958,58.966937,6.060606,92.207792
015425,7.565788,99.790357,100.0,3.773588,0.678732,7.4324309999999985,15.742792,8.474575,0.0,7.452752,11.059908,0.776749,5.744680000000002,55.81395300000001,99.101412,81.287935,0.7326010000000001,96.26506
015429,7.692305,96.935933,96.907216,0.8356549999999999,0.943396,5.6886220000000005,13.505747,11.61972,0.0,17.82883,14.150941,1.167361,2.318842,69.523809,89.124669,90.530165,4.90196,81.147541
015431,5.863193,100.0,75.609756,6.434316,6.9069080000000005,11.076921,12.605042999999998,20.0,0.0,8.213221,13.623191,1.6082,2.346042,57.77777800000001,95.736175,34.272841,2.335929,81.495327
015433,4.564314,93.632959,98.240469,2.996255,0.0,11.794874,29.79798,22.471908,0.0,16.903901,8.762887,2.0058290000000003,2.264151,65.384615,45.364237,73.435912,1.5625,66.18497099999999
015434,11.61616,91.553134,98.232323,4.632155,0.0,7.5163410000000015,10.15873,21.81818,0.0,19.070231,12.131146,0.823881,3.351955,41.216218,78.59154699999998,91.85112,0.534759,74.365482
015435,13.609469,100.0,100.0,5.6338040000000005,0.5524859999999999,7.453417,21.118011,14.563107999999998,0.0,38.08473400000001,21.710526,0.636804,6.5727699999999984,69.84127099999999,100.0,76.51589200000002,1.631703,100.0
015436,14.046823000000002,99.547512,99.132321,2.262442,0.0,1.650942,17.084283,12.776414,0.0,24.057181,16.890078,4.444451,1.639343,45.517241,93.522908,66.509588,2.051282,92.666667
015437,8.724834,100.0,93.910256,2.996253,5.9523790000000005,8.556148,27.906976,16.602317000000006,0.0,30.614592,24.170616,4.502826,5.020919,35.294118,99.69512,51.752466,0.0,95.12894
015440,11.398963,98.765433,92.717087,4.320988,0.0,7.27273,19.58763,21.61172,0.308641,21.140785,19.723184,4.502714,11.437908,33.333332,84.552844,72.08216800000002,4.166666,80.82706800000003
015443,13.257577,100.0,99.7543,3.621171,0.0,8.591068,21.5873,21.661722,0.0,24.16826,7.194247,5.090351,3.880595,51.923077,100.0,65.22343000000001,5.298012,97.904192
015445,14.682542000000002,88.300834,92.307692,3.621171,1.562501,12.874251,26.55367,24.038464,0.835656,33.621832,19.463087,1.34811,12.094395,38.613862,29.452052,47.947448,0.581396,68.167203
015446,10.994768,76.510068,86.111111,2.684562,3.623189,10.60606,24.626864,14.878891,0.0,7.007553,6.910572,3.22289,6.122449,43.75,30.348259,75.227761,4.132232,15.263158
015447,5.511814,91.752576,95.454545,3.0927830000000003,1.734105,5.649717,29.999999,27.745667,0.0,21.484933,19.879515,0.951674,2.617802,38.356166,19.935694,86.96916999999998,2.525251,36.19403
015448,7.216496,100.0,94.736842,8.074535000000001,0.0,10.309277,35.294117,11.029412,0.0,32.287498,18.18182,1.259328,3.846154,56.944446,84.81562,77.126604,1.127818,88.910891
015451,2.0270240000000004,98.046876,91.929825,2.343751,0.0,9.829061,22.656249,13.488371,0.0,10.13233,11.864407,0.372509,0.0,34.06593400000001,81.516588,72.212088,0.0,84.862385
015453,12.820513,100.0,96.685083,2.259885,0.588236,0.917432,15.384616,24.858756,0.0,15.351733,22.123893,0.979583,1.190477,51.388889,95.238097,87.785453,5.755394,92.54902
015454,9.482758,100.0,87.647059,3.424658,0.0,4.385964,31.404958,10.273973,0.0,23.867447,23.529412,1.951618,4.9999980000000015,89.02439100000002,96.928327,78.599592,2.020202,88.235294
015456,7.947022,85.03649399999998,91.525424,2.18978,0.0,2.469135,17.928289000000003,15.355804999999998,0.0,16.208829,23.628693,1.944991,4.887218,46.07843,92.015968,82.57422199999998,0.6825939999999999,96.592845
015458,11.409396,88.389516,98.961938,3.370784,2.21239,8.035715,14.473684,21.115539,0.0,33.064423,27.522934000000006,2.101036,5.703422,30.232559,78.26087,83.045763,1.307189,82.733813
015459,6.153848,100.0,100.0,8.163266,3.225806,4.687501,11.594203,21.428569,0.0,12.432283,13.432835999999998,1.131613,1.0752700000000002,54.838708,100.0,75.02233199999998,0.0,78.651685
015460,14.285715,99.358975,97.802198,9.615386,2.777778,11.971833,17.123288,4.026845,5.769233,37.39667,16.793894,0.8224950000000001,1.973685,48.000001,93.655587,82.91018100000002,3.783782,93.081761
015461,15.789473,74.05660400000002,88.059701,1.650944,0.26455100000000004,8.522728,24.793386,26.558265,0.0,21.088053,11.864406,3.209952,1.445782,37.278106,24.455205,65.296695,2.293576,40.05102
015463,9.316769,36.0,90.322581,3.999998,8.717947,5.0,14.146343,16.826925,0.8888870000000001,44.323487,33.146066999999995,5.9944989999999985,4.072396,46.774194,30.813951,68.73200600000001,3.488374,49.528302
015464,14.516131,97.740114,74.449339,3.3898300000000003,0.0,4.09836,27.480918,27.118643,0.0,33.024203,11.538463,2.447695,0.60606,42.424244,96.747486,55.492709,1.612901,84.011142
015467,5.508475,100.0,100.0,2.167184,0.0,5.992509,17.100371,9.803921,0.309597,8.453156,4.661016,0.295931,0.0,47.272726,100.0,83.382419,0.7067140000000001,100.0
015468,17.322834,97.461931,56.27705600000001,5.076141000000002,0.0,19.047621,30.817613,21.875,0.0,29.688706,19.047619,0.795899,11.891893,68.354431,92.862808,81.880834,1.818181,65.119652
025020,8.20513,95.16129,97.752809,5.241936,6.198346,3.765689,10.416664,9.787234,0.0,8.860927,3.398057,1.261809,1.214574,49.999999,95.999999,74.276898,0.0,98.755187
025021,0.0,100.0,96.482412,2.777777,1.948052,5.586591,2.793295,5.555554,0.0,17.715491,13.580248,0.0,0.0,48.913042,95.454546,77.971888,0.0,96.341463
025025,7.1146270000000005,84.053156,94.705882,0.996677,0.359712,6.271776999999998,11.295685,14.878894,0.0,24.654083,9.090909,2.096686,0.0,64.864864,75.69444399999998,79.578592,1.181101,67.040359
025027,10.280376,93.034826,100.0,6.467662000000002,1.639344,5.612245,13.636364000000002,9.547742,0.497511,12.141744,11.11111,0.0,0.502512,41.573035,92.222221,84.058749,0.0,98.958333
025038,7.407406,99.415205,85.11904799999998,12.865496,6.329116,3.921571,34.591195,12.804877,0.0,27.529946,16.923076000000002,7.340109,2.4390240000000003,37.735849,96.093751,84.95479,2.362204,79.123711
025039,8.620689,95.06173,94.444444,1.234567,0.0,12.162161,34.666666,17.721519,0.0,31.448885,21.739131,8.189627,6.2499970000000005,15.624999,81.666668,81.30456,6.802721000000001,70.491803
035003,4.918033,100.0,98.823529,1.315788,0.0,1.515153,6.060608,2.631578,0.0,1.703072,5.084746,0.0,0.0,42.105263,99.842271,83.181839,2.433092,95.356037
035014,15.116278,98.581561,95.394737,0.0,0.0,0.763358,15.671642000000002,3.174603,0.0,13.385219,12.307692,0.0,0.7299260000000001,41.42857100000001,81.307869,79.154044,1.061007,85.141388
035016,7.462688000000001,100.0,95.964126,4.368931,0.510205,8.383236,19.318179,11.290325,0.0,27.617745000000006,18.128656,2.7297830000000003,1.015227,53.623189,97.213622,63.39579499999999,1.305968,91.261172
035059,8.333332,100.0,95.454545,5.303031,6.930692999999999,5.9829050000000015,15.573772,4.132231,0.0,37.364918,10.091744,0.0,2.362204,57.142858,76.076557,65.805355,3.431373,91.269841
035064,7.371796000000002,100.0,100.0,1.052633,0.6779649999999999,3.934426,15.254239000000002,2.531647,0.0,17.723563000000006,3.555557,2.346295,0.791557,32.30769,98.203591,75.420009,1.136365,95.096582
035068,8.403361,99.453552,94.979079,1.092894,1.935482,8.771930000000001,16.477271,4.43038,0.0,37.919634,15.90909,0.0,1.117317,31.081082,93.270366,59.086889,0.641026,91.666667
035070,9.259261,78.671329,90.251572,3.146852,1.214575,5.797102,15.827339000000002,5.806453,0.0,27.489590000000003,14.388488,0.895266,3.87324,49.999998,61.651583,74.046674,1.363638,70.955535
035071,10.362694,94.265233,99.373041,1.433693,5.3278690000000015,2.155174,17.647059,12.554114,0.0,21.48776,12.068969,0.388893,0.7326010000000001,40.40404,95.146279,75.714682,1.09356,93.416928
035072,12.280699,94.999998,98.373984,4.3749980000000015,0.0,6.8,12.595418,5.901642,0.0,23.905611,9.727626,0.438557,1.328902,81.818182,91.176471,77.56665699999998,0.892856,86.166667
035073,2.702701,99.350649,97.633136,1.948051,1.360543,7.042254,20.833334,11.805556,0.0,15.456679,8.955225,1.532924,0.0,56.666666000000006,98.576122,78.145326,1.517708,99.411765
035076,5.970152,100.0,94.208494,2.521008,4.072394,4.739338,17.592594000000005,4.020099,0.0,24.651482,7.109004,1.918376,1.298701,75.757576,96.398716,80.81621,0.769231,92.257683
035083,3.703704,100.0,97.345133,3.061226,1.111111,6.153847,26.865671000000006,0.0,0.0,25.174123,4.687503,0.0,0.0,57.14285699999999,94.955864,70.473628,0.4491020000000001,91.244789
035084,14.285713,100.0,100.0,0.634249,0.53476,1.072961,27.837258,10.652175,3.594081,18.68577,8.219178999999999,1.388041,0.211865,23.529411,95.774649,83.21738,7.878786999999999,95.601173
035085,10.156252,100.0,96.571429,2.352941,0.0,3.205128,10.759493,6.521739,0.0,22.088886,11.538463,1.941494,0.595237,40.579709,99.669967,67.98092,0.0,97.565217
035086,7.142857000000001,80.978259,98.974359,2.717391,0.581395,3.488371,18.023255,14.814816,0.0,28.70311,8.720929,0.8739899999999999,0.0,47.191011,66.72760699999999,68.10813,1.869156,64.551084
035087,17.206477,100.0,99.834711,0.396826,0.0,11.799999,60.4,9.656653,3.373013,5.869141,8.333333,0.0,0.396825,50.000001,100.0,72.548386,1.149423,100.0
035088,1.652893,100.0,98.421053,2.068965,0.0,6.666667,18.382353,3.278687,0.0,18.829034,9.848486,0.0,0.694445,83.60655600000003,90.778819,84.961253,0.572244,90.137165
035091,4.794521,99.447514,99.516908,2.7624310000000003,4.4586,9.554141,6.2111800000000015,6.779661999999999,0.0,14.283983,6.8323,0.621771,0.564972,65.079367,89.501312,66.03748,0.7936529999999999,97.662338
035092,2.1929830000000003,98.0226,97.409326,1.694916,0.961538,5.844153,9.354841,11.065575,0.0,16.009025,10.064937,0.851483,0.569801,35.365854,90.201976,65.88729000000001,1.315789,87.80273000000003
035093,4.83871,100.0,99.065421,1.42857,12.121213,1.818181,3.636362,1.492537,0.0,15.347632,11.764707,0.9051,0.0,67.85714300000001,98.412698,79.68089499999998,0.8714620000000001,94.690265
035094,3.906249,98.275861,94.270833,2.298848,1.249998,9.859153,8.163266,10.843372,0.0,18.543986,8.510639,2.435267,0.0,57.14286,86.262626,73.34817199999998,0.0,91.417166
035095,19.852941,100.0,98.235294,3.521129,4.72441,3.225808,20.161292,7.299272999999999,0.0,4.11225,4.629629,2.0464990000000003,2.112677,43.478261,99.738904,91.598798,0.966185,97.333333
035096,8.900525,100.0,99.58159,0.925925,0.0,4.444443,8.695652,7.526884,0.0,17.010405,13.294797,0.360805,3.773584,68.750002,98.612717,68.979473,0.42194,96.721311
035097,12.931034,100.0,98.0,0.649351,0.787402,10.738256,6.622517,12.666668,0.0,45.741736,20.422535,5.251689,2.631578,39.473683,97.727274,59.151459,2.83554,93.908046
035099,10.763888,94.669508,89.636364,2.985075,2.320184,1.144165,13.738739,7.419355,0.0,16.413141,8.695651,0.0,0.217392,46.206895,86.629525,76.999436,0.656814,74.825175
035100,7.446808,99.275363,100.0,2.173912,2.362205,6.8627449999999985,28.070174,2.238808,0.0,33.890425,16.071428,3.088526,3.174602,35.483872,94.840295,91.907829,1.127819,92.173913
035101,5.128207,100.0,99.579832,1.554404,9.248557,10.404627,19.075145000000006,10.638301,0.0,16.993132,10.303031,0.91645,0.0,73.170732,99.910115,77.106448,1.011031,99.107143
035103,10.619468,97.709923,100.0,0.0,10.526318,5.691056,25.203253,3.968256,0.0,36.813286,13.114752,0.795025,0.763359,56.249999,97.183099,73.03109,1.536314,97.07436
035105,12.080536,99.173554,98.969072,2.479339,0.0,6.69643,22.077922,0.0,0.0,17.00901,10.572688,1.550155,0.0,22.42991,97.001764,84.064861,0.16556300000000002,93.571429
035106,13.095238,75.229361,95.348837,0.0,20.895522,0.0,12.121212,3.092782,0.0,18.564084,6.31579,0.926564,0.0,74.074076,81.486143,78.362936,0.8620690000000001,71.755725
035107,11.666668,95.302012,93.296089,0.671142,0.925927,3.759399,3.62319,2.362205,0.0,23.792477,12.408761,2.689864,0.0,51.11111,87.225433,61.55689399999999,0.6822630000000001,82.978723
035110,6.048388,100.0,99.761337,3.3742330000000003,0.476192,2.419354,36.653386,7.142858,0.0,24.157873,17.33871,0.0,0.31250100000000003,65.38461600000001,99.518073,79.973566,0.195695,98.995434
035111,6.249999,100.0,99.641577,4.098358,3.587444,3.947368,14.91228,5.769233,0.0,31.997409,12.500001,0.0,0.409836,65.591396,96.595114,68.97545799999999,0.557878,96.498906
035112,13.22314,98.876405,91.269841,1.685395,2.515722,14.893616,11.976049,6.32184,0.0,50.231901,19.863016,4.2896800000000015,2.684564,39.473686,94.104308,77.092803,1.167317,90.662651
035114,6.2500019999999985,95.833334,81.005587,0.694444,0.746268,5.263159,20.661158,2.83688,0.0,39.994621,30.841119,5.37295,0.729928,29.310345,95.698921,75.980426,0.0,45.736434
035116,10.999999,99.212597,100.0,0.787403,11.475412,6.8627449999999985,12.621357,6.61157,0.0,37.013729,11.458334,0.0,3.968256,40.000001,92.490117,76.896555,1.023891,96.721311
035117,14.285712,99.438202,97.57085,2.808989,0.0,2.976188,17.543860000000002,14.857141,0.0,24.942499,24.117645,3.791531,1.714287,40.90909,88.705235,69.073408,1.801802,85.88235300000002
035118,2.531647,100.0,90.769231,7.2072059999999984,0.0,5.494502,5.102041000000002,0.0,1.801802,26.616474,9.374998,0.0,0.0,54.000001,87.743734,68.130574,0.847459,80.429594
035120,8.139538,100.0,100.0,3.180211,0.0,2.531646,17.083333,11.336031,0.0,36.536868,10.480351,1.593788,0.714286,63.829789,95.611284,59.68063299999999,1.623377,97.215496
035125,9.18728,98.976984,100.0,1.534526,2.2662880000000003,4.154304,28.152491,31.679388,0.0,30.599782,16.867467,3.1245540000000003,1.030929,54.62963000000001,90.954774,73.134446,3.977274,87.71084300000003
035126,10.971788,95.428573,99.751861,1.142859,3.405574,6.727827,29.787234,12.307692,0.0,29.401116,11.635221,1.136211,2.298851,71.111111,96.727854,68.441962,0.564972,96.883117
035127,4.6296300000000015,100.0,100.0,7.518797,6.557378,2.6086970000000003,29.365079,22.608695,0.0,19.396886,15.322581,0.695142,1.639344,77.77777900000002,97.482016,65.575303,1.948054,92.753623
035130,5.263158,98.492461,98.723404,4.020101,0.0,5.38922,7.602339999999999,17.80105,0.0,19.685183,19.736843,0.443904,1.5306110000000002,70.454546,90.259738,77.649022,0.0,87.18593
035131,8.653846000000001,91.156463,95.027624,4.081633999999998,6.451615,11.016949,21.18644,5.594405,0.0,15.788639000000002,8.620689,1.056644,0.0,57.971014,62.35187,72.462032,0.848894,75.200642
035132,7.114624000000001,99.728261,98.454746,1.9021740000000005,2.052784,7.770269,7.070706,0.78125,0.0,13.086088,11.262799,1.265299,1.095889,69.480521,94.514767,72.303227,1.36411,95.283019
035133,7.142859,96.026491,100.0,0.662251,1.17647,2.083334,21.917806,7.971014,0.0,43.381352,17.164178,4.775937,0.671141,80.645163,78.013391,61.367296,1.449275,76.51357
035134,3.157895,98.387099,99.069767,4.301076,0.0,10.759495,21.118013,10.714288,0.0,19.232456,8.227851,2.337859,4.9723760000000015,31.39535,95.752896,77.120641,0.0,84.429066
