Federal Provider Number,Number of hospitalizations per 1000 long-stay resident days,Number of outpatient emergency department visits per 1000 long-stay resident days,Percentage of short-stay residents who had an outpatient emergency department visit,Percentage of short-stay residents who were rehospitalized after a nursing home admission
135103,1.125234,1.205276,13.301375,19.950782
135104,1.101877,0.417172,6.645336,18.834217
135105,0.367952,0.313371,7.957076,15.218426999999998
135110,1.075769,0.927517,8.1223,9.876796
135113,0.554106,0.139782,4.154431,12.957889
135116,1.7821360000000002,1.61073,19.600394,14.922610999999998
135122,1.281217,0.451246,8.927239,19.411282
135125,1.040714,0.602695,12.458098,11.454069
135127,0.76783,0.8510280000000001,14.528393,21.567951
135128,0.372593,0.76248,8.988463000000003,19.053151
135134,1.267023,1.356105,4.151417,4.349779
135135,0.363319,0.508764,11.930652,16.609632
135138,1.643175,0.313204,8.378548,19.340936
135143,0.915247,0.303872,6.56526,20.016615
135144,0.929353,0.77587,11.775262,18.358186
135146,1.014601,0.165508,14.279621,13.787898
145000,1.6896830000000005,0.50033,10.826442,33.363618
145004,1.002805,0.569365,3.0425,17.195713
145006,2.893891,1.151373,20.771237,30.826458
145008,0.90702,1.356025,11.322373,14.680587
145011,1.096112,0.463517,13.113017,35.929833
145012,1.035139,1.301817,17.999678,27.722113
145016,1.389534,0.525188,14.305692,31.679849
145021,1.263966,1.403957,18.084749,17.829688
145024,1.7592150000000002,0.577916,4.174399,25.393252
145026,2.295301,0.444488,7.5173130000000015,11.767448
145027,0.4163850000000001,0.524409,13.123754000000002,20.854007
145029,2.283212,0.632682,10.475147,27.792207
145031,0.960181,0.50505,7.1049690000000005,16.069981
145039,0.733481,0.5123310000000001,10.848312,29.656039
145043,2.010758,0.72048,5.753335,38.531728
145044,0.951069,1.124169,12.624278,17.543039
145045,1.568221,0.62361,12.047578,31.451122
145050,1.306526,0.282517,5.587624,12.077127
145058,1.439375,0.8906360000000001,6.1086160000000005,27.928592
145062,1.32513,0.881467,15.001729,11.274433
145070,0.809301,1.500847,20.153019,21.897699
145111,2.130653,0.498337,5.996231,24.001441
145121,1.519729,1.0548,12.791928,22.225344
145122,1.547237,0.30243000000000003,2.051201,32.384914
145126,0.821839,0.102754,5.094618,27.871016
145135,1.36373,1.29715,18.674491,19.706189
145136,2.913799,1.169363,13.564672,25.67258
145142,0.950764,0.647365,13.994588,18.744167
145151,0.5509470000000001,0.675226,7.412525,19.009954
145160,1.478151,0.646361,11.779777,19.403121
145171,0.8796889999999999,0.387495,3.395086,24.07698
145183,2.102729,1.592819,8.810802,23.233373
145197,1.217709,0.616112,6.498233,28.551411
145198,1.346838,0.603981,11.782545,18.089953
145200,0.45344,0.326423,8.272816,19.054944
145208,1.546069,0.325838,7.359792999999999,19.577716
145211,2.231158,0.8672489999999999,10.025446,19.957366
145213,1.421843,0.303016,5.5644269999999985,17.608897
145219,0.211536,0.0,3.550093,19.196136
145220,1.519869,0.55432,8.964344,32.477974
145221,1.46432,0.741967,12.067892,26.934891
145222,1.631683,1.120445,7.494764999999999,20.802376
145229,1.707277,1.4849139999999998,15.556369,24.533372
145234,2.456012,2.797989,12.963273,38.962583
145235,1.626135,1.270448,14.104865,24.9479
145237,1.4763700000000002,0.672481,4.982643,27.721262
145241,1.370206,0.676845,6.116201,27.245317
145243,1.743238,0.778151,19.501557,28.438102
145244,0.883523,0.170027,2.266478,18.134303
145247,1.049579,1.872486,9.412994,24.3452
145248,2.577582,0.555557,11.750303,37.829854
145256,1.510447,0.991827,9.785764,28.480449
145257,1.36255,0.256542,9.280397,17.229366
145261,1.896073,0.7288180000000001,3.524764,14.610965
145267,1.1589,2.594694,10.660731,19.648992
145268,0.919951,0.43469,10.255293,27.293867
145269,0.907211,0.517426,11.243528,29.21007
145271,2.464442,1.879371,7.38707,27.295956
145273,0.8428030000000001,0.970969,11.42334,25.512299
145275,1.218028,1.393692,28.55503,22.831772
145278,1.218895,0.972616,15.582277,25.514806
145285,2.02022,0.551964,4.975544,27.366722
145286,0.8534930000000001,0.746229,9.044414,29.348904
145289,0.8688889999999999,0.909749,11.890243,26.8387
145290,2.017887,0.8986790000000001,10.086062,31.891973
145294,1.474357,0.976371,5.808732,15.700066
145295,1.2492370000000002,0.995819,16.639309,16.529841
145304,1.499692,0.5591229999999999,13.645692000000002,24.0372
145307,1.064048,0.29854400000000003,2.81632,26.369977
145308,1.582539,0.899386,13.408288,27.321975
145309,1.6896080000000002,1.234704,5.913692,28.273463
145312,1.015033,0.955807,15.609858,21.667317
145316,1.447235,0.29152,4.242463,33.629684000000005
145319,1.122911,0.389779,10.458494,18.756177
145323,1.503002,1.177276,2.159215,36.39483900000001
145324,2.558765,0.845411,12.393062,37.399479
145329,1.726203,0.463168,6.4843199999999985,22.334195
145333,1.1723709999999998,0.911681,5.563469,22.908249
145334,1.860341,0.625328,7.6646740000000015,26.456301
145336,1.692819,0.461955,7.925257000000001,32.320764000000004
145337,1.911111,1.01571,6.544959,28.21738
145338,2.5824130000000003,1.166375,11.752588,25.988002
145339,0.8807379999999999,0.930761,19.312527,27.370790000000003
145341,1.127909,0.341983,12.575143,20.732535
145343,1.892999,0.741678,8.192932,32.45543
145347,1.110602,0.5997560000000001,13.42524,29.414402000000006
145350,1.741294,0.872986,13.203168,25.476751
145358,1.283061,0.407859,6.635729,20.716005
145364,1.527827,0.845614,16.421344,25.778905
145367,1.116113,1.298468,14.799898,22.134782
145370,1.86934,0.792262,7.5357509999999985,18.8469
145371,0.946655,0.658927,4.9573800000000015,19.336402
145372,1.57011,0.243183,7.7469009999999985,29.557194
145376,1.576085,1.916896,28.020167,26.5234
145379,2.3013060000000003,0.541712,9.45604,34.887975
145380,1.346087,0.664199,7.000289,20.084898000000006
145382,1.444526,0.475492,6.018846,27.313654
145384,0.7074159999999999,0.516694,7.349360000000001,27.770041
145386,1.793957,1.276776,7.836171,33.569931
145387,1.851484,1.197215,11.871811,32.697231
145388,1.470787,0.904755,13.977094,20.889470000000006
145389,1.692689,1.236977,16.500035999999998,14.660428
145403,1.1832049999999998,0.692008,6.0043370000000005,25.30078
145404,0.5653,0.245044,11.248446,24.537302
145405,2.10392,0.976942,9.894278,29.641753
145409,0.934656,0.423576,11.358269,25.35292
145414,1.233806,0.562237,9.176752,21.803307
145416,1.729051,0.825284,5.874276999999998,9.948185
145419,2.156846,0.645749,9.641165,13.434189000000002
145420,1.940983,1.399439,16.108952,29.677715000000006
145422,1.341173,0.660447,13.118657,33.584087
145424,1.167331,0.5338649999999999,13.676012,25.580013
145426,0.925281,0.66846,10.396313,18.358964
145427,2.306593,2.1143240000000003,21.998389000000003,35.513968
145430,1.09225,1.497021,22.727518,27.501219
145431,0.5960880000000001,0.727426,9.056813,22.415842
145433,1.305871,1.638067,13.145891,25.574961
145434,2.04011,0.6679189999999999,4.493192,17.660829
145436,0.242599,0.0,8.898531,2.378361
145437,0.906972,0.979489,14.552971,14.964509
145438,1.784975,1.25159,26.17802,33.713397
145439,1.515386,0.32111,14.666071,28.249168
145440,1.719741,0.81583,7.163096,29.852245
145441,1.77354,1.1447,9.57691,16.70376
145442,0.7488199999999999,1.275782,17.757029,23.473119
145443,1.762336,0.108021,4.854689,34.816771
145445,1.374501,0.468074,7.744743,17.52882
145446,1.637366,1.346638,14.753901,26.233199
145449,1.263949,0.774459,11.915105,31.047676
145452,1.025521,0.299241,11.912151,22.252771
145453,1.779723,0.6372369999999999,13.9567,19.729807
145454,1.7612330000000005,2.006692,16.572054,17.587554
145456,1.2415889999999998,1.319199,17.496620999999998,5.533235
145457,2.006838,0.558819,9.953342,22.782577
145458,1.2656,0.7066060000000001,11.897836,26.189879
145460,2.313888,1.072492,9.572699,32.530665
145465,1.391887,0.5208699999999999,18.525993,32.723772
145466,1.615468,0.883707,16.495032000000002,22.820097
145468,2.966364,0.666088,8.137659,31.474211
145469,0.80606,0.857923,5.396876,29.615494
145470,0.937769,0.944565,6.926145,39.558136
145473,1.676982,0.62097,17.182487,29.378138
145476,1.112567,0.35493,7.2440289999999985,26.212304
145479,1.177897,0.686552,7.428328,27.676632
145480,2.073163,0.897858,2.866076,25.064239
145482,2.3009310000000003,0.8545940000000001,12.288642,17.841202
145483,1.108541,1.485549,11.97041,23.107381
145484,1.304977,0.5208520000000001,2.914937,28.13564
145486,1.63266,1.253543,14.930334,30.288379
145488,0.621634,1.059195,8.51637,24.788552
145500,1.527944,2.042723,13.236185,18.128281
145502,1.860301,2.888725,17.181279999999994,19.526612
145507,1.488468,0.526673,7.760342999999999,25.557618
145508,1.544274,2.803544,19.046128,23.73004
145510,1.688293,0.590184,12.147603,30.431464
145511,1.901727,0.422728,13.010689,32.136671
145514,2.121142,0.920249,0.0,21.646411
145515,1.622274,0.456084,16.673633,32.16752
145517,1.465672,0.950023,8.07804,15.103091
145518,2.27935,0.57867,12.459694,18.406597
145519,1.394193,1.1678389999999998,6.6804929999999985,21.663265
145527,0.693754,0.327681,11.599291,18.888911
145532,2.4072240000000003,0.5283869999999999,5.272094,24.826728
145536,1.330089,1.012626,19.037458,21.011953
145538,0.924375,0.7758520000000001,9.417838,28.47543
145546,2.009345,0.927998,14.270072,28.924554
145547,1.213143,0.458404,11.722947,25.608083
145549,1.300923,0.26505300000000004,2.965051,34.86483
145552,1.053395,0.8749100000000001,4.278313,9.132565
145555,1.19841,1.111582,5.384762,6.773217999999999
145557,2.2627,0.68867,5.9761120000000005,26.989612
145563,1.290449,0.594457,10.151596,24.155991
145571,1.90557,0.8209190000000001,15.101056,21.338929
145581,1.816204,0.83541,10.458515,27.024439
145582,2.080443,0.488573,13.442522,31.623938
145584,1.776975,0.864089,6.942784,31.502118
145585,1.468632,1.252196,14.313546,26.029776
145591,1.624395,0.364054,7.994639,22.201177
145593,2.532814,0.635412,14.396759,30.779329
145596,0.934211,0.586908,9.779722,19.015832
145597,1.950332,0.968108,9.89134,32.570556
145598,0.980606,0.788906,12.774995,20.827742
145600,1.3892520000000002,1.14444,10.849566,14.171501999999998
145601,1.265806,0.655512,10.118964,23.324656
145602,1.420413,0.072498,7.568075,22.112368
145603,1.692148,0.301185,14.82479,16.497395
145604,0.952214,0.494423,10.984297,28.836267
145606,1.109949,0.13963499999999998,4.598688,23.609288
145608,1.16763,0.515942,7.707378,26.121108
145609,1.579842,1.271375,2.648644,10.996592
145611,1.737473,0.422669,12.420805,30.589909
145612,1.940084,0.668366,10.00932,24.636457
145613,1.873405,1.894514,11.514807,28.011513
145614,3.082702,0.542932,14.555276999999998,35.837793
145615,1.708647,3.039645,26.80621,25.433362
145618,2.47654,0.596774,8.940064,28.407223
145619,1.424619,0.235741,7.884328999999998,22.065042
145620,2.1079830000000004,0.722008,12.737008,32.572985
145621,2.771196,0.997666,6.943116000000002,35.388314
145623,2.058621,1.196375,12.776013,31.92254
145624,2.004769,2.518578,15.519279999999998,20.268204
145626,2.052034,0.604002,11.350304,34.824165
145628,1.543121,1.345425,9.749151,19.527434
145629,1.505953,0.406046,7.6861130000000015,17.419592
145630,1.318588,0.5333140000000001,7.568826,23.160661
145632,1.947527,1.408919,12.058463,29.154501
145634,1.188266,0.6874859999999999,12.329347,34.872076
145636,1.162636,0.53236,8.943381,23.167937
145637,1.076869,0.362301,4.699511,20.084355
145639,1.7505580000000005,0.436806,7.547438,41.144985
145646,2.485902,1.366473,10.781972,29.339837
145647,1.684079,1.355134,22.556651,27.266174
145648,1.567634,0.372091,4.845499,22.392292
145649,2.263816,2.125664,11.725532,23.389499
145651,1.151457,0.69528,15.513163,23.79533
145652,2.671802,0.385284,4.36876,18.410073
145654,0.90489,0.25748000000000004,12.089811,23.521216
145655,1.349518,0.892251,16.710304999999998,18.887704
145656,0.196332,0.6442,17.119838,18.414783
145657,1.282002,0.203595,8.372602,29.87408
145658,0.7598189999999999,0.639043,7.35768,18.900691
145659,1.053153,0.372028,11.180303,21.436782
145660,2.662397,2.840162,16.607343,34.787598
145661,0.300939,0.396559,6.863586,17.403222
145662,1.866941,0.288666,5.443935,26.059425
145664,1.758156,1.661346,16.700803,18.016062
145665,1.962604,0.882275,10.074274,24.796378
145666,2.514105,0.748125,7.724301,24.093901
145667,1.192441,1.052186,10.7417,31.853456
145668,1.589964,1.47131,14.368272,32.081461
145669,1.461002,0.233196,8.135511,30.293674
145670,2.278124,0.5519470000000001,9.062253,40.174798
145671,1.789898,0.784953,10.792062,25.676154
145673,0.600288,0.5591109999999999,7.065334,21.353834
145678,1.685831,0.496682,6.39608,25.172521
145679,1.38498,1.212564,14.397706,23.463298
145680,1.296968,1.062728,16.949471,20.423471
145681,1.786533,1.2484030000000002,12.731927,32.629239
145683,1.623659,0.658012,11.965597,26.78657
145685,1.507933,0.950709,10.647525,17.88845
145689,1.05715,0.907613,6.841205,24.167085
145691,1.936763,1.082806,23.288905,24.432103
145692,1.055638,1.883382,16.30754,32.00476
145694,3.255418,1.442881,18.456603,35.734129
145696,1.1103690000000002,0.368656,7.823377000000002,25.562612
145699,1.544872,0.8062020000000001,13.115374,28.464340000000004
145701,2.086485,0.683804,10.564086,28.518757
145702,1.898781,1.161183,9.061989,22.61713
145703,0.654203,0.8892399999999999,20.227716,25.654082
145706,1.656759,0.325123,10.297036,25.198563
145708,2.430594,0.780148,24.239796,32.471874
145710,1.294561,0.764955,10.45658,18.980011
145711,0.970331,0.5068630000000001,13.407777,24.446486
145712,1.284673,1.507269,15.036760999999998,22.145498
145713,1.644193,1.3335549999999998,5.952623,21.032178
145714,3.047549,0.927181,6.18021,22.677784
145715,1.799968,0.413837,7.693377000000001,28.177481
145717,1.443181,0.938893,20.715563,31.74616
145718,1.4955,0.8843200000000001,8.037699,27.103178000000003
145719,0.776565,2.170805,14.189181,22.920027
145720,0.812024,1.462614,25.014067,17.783686
145721,0.974081,0.528277,6.320544,23.124398
145724,0.656049,0.223967,11.416237,18.129691
145726,0.982654,0.281597,7.958786999999999,28.23064
145727,1.604591,1.508736,29.106769,26.766232
145728,1.132117,1.315869,9.604262,18.84491
145729,1.713736,1.644907,18.316034,17.244577
145730,1.183636,0.485037,3.301603,23.141603
145731,1.226395,0.602121,7.154517,23.667456
145732,1.7675740000000002,0.577268,10.466972,16.442164000000002
145733,1.228099,0.779278,12.377946,25.320286
145734,1.861498,1.148452,12.310344,29.116695
145735,1.898904,0.6748310000000001,4.598969,27.44769
145737,3.524515,1.140385,12.789025,25.76499
145739,1.952398,0.317396,7.905,26.389898
145740,2.173944,0.775827,2.505469,16.413722
145741,1.484245,0.722295,7.006759,27.892409000000004
145744,0.8644379999999999,0.391215,0.0,27.536514
145751,1.202314,0.106319,8.162414,22.071024
145752,0.829333,0.494323,9.541322,21.612752
145753,1.496101,1.659615,26.877683,35.726773
145757,2.269012,0.5261640000000001,12.522807,29.92146
145758,1.234922,0.687552,15.01515,18.902884
145759,2.173632,3.142416,18.355324,22.329175
145760,1.305712,2.33794,19.928306,22.945732
145761,1.171319,0.407909,8.372776,19.309379
145764,1.193032,0.366536,9.803228,26.598029
145765,3.228794,0.957128,7.523271,40.662311
145767,1.365943,0.673334,8.417472,45.316046
145768,1.776226,0.37442,13.327499,28.883695
145770,1.151471,1.019153,6.950506,19.738368
145771,2.015985,0.544371,5.081476,24.196895
145772,1.46278,0.681794,11.300639,21.924438
145773,1.371995,0.485192,10.46722,17.20511
145775,2.26447,0.31497,10.180856,32.182476
145778,0.8221299999999999,0.253389,4.905431,18.945795
145779,0.582887,0.559462,8.079791,29.976097
145781,1.6499849999999998,1.031431,15.795224,22.235213
145783,1.212055,0.935258,17.510851000000002,28.699118
145784,1.521479,0.644538,12.387678,36.008814
145785,1.428318,0.770528,16.375772,33.140618
145789,0.72492,0.611055,4.6615720000000005,23.052179
145791,2.065187,0.9945,11.362682,19.644979
145792,2.0225720000000003,0.449088,9.664358,26.415763
145793,0.62853,0.733947,12.35059,17.730152
145794,1.545971,0.515525,14.312962,40.43685
145795,2.82648,1.218828,5.911057,37.150616
145796,2.858507,0.387243,7.097267,19.214975
145798,1.525374,0.508901,7.733910000000002,31.675355
145800,1.605053,0.606677,5.327167,22.031426
145801,1.453026,0.615052,11.03659,27.445087
145803,1.443098,0.51174,11.523494,19.956132
145806,1.316289,0.651755,1.399565,38.980896
145807,1.269176,0.875617,3.929404,29.728204
145811,2.444121,0.504925,13.893778,19.182377
145813,1.3266440000000002,1.382406,16.567329,19.908327
145818,1.22815,1.005001,18.22028,29.832278
145819,3.381914,0.596471,6.976469,26.561387
145820,0.729358,0.657161,11.655277,17.438945
145821,0.7497229999999999,0.333512,10.629365,21.689179
145825,2.479659,1.020915,17.707964999999994,13.881425
145828,1.918709,1.257204,16.972027999999998,30.419005
145829,1.841499,0.499821,5.573285,26.312231
145830,1.297129,0.294856,10.026226,22.157788
145834,1.041378,0.8864989999999999,5.930493,26.709394
145835,1.650618,0.733564,12.743312,26.595301
145836,1.838656,2.643043,10.760082,14.48324
145837,1.595734,3.082591,27.330061,23.872489
145838,0.844247,0.8415389999999999,10.64655,28.573218
145839,1.148915,0.0,6.70722,13.179234
145840,1.614992,0.26665,11.172014,23.233166
145841,0.994228,0.940574,7.636661,21.925324
145842,1.803463,0.723863,10.320135,19.754742
145843,0.8879870000000001,1.295565,14.202781,24.012959
145844,2.230471,0.472157,9.927541,34.214057000000004
145846,1.6710009999999995,1.6903849999999998,15.22362,27.805262
145847,2.21482,0.842599,14.008924,27.493272
145850,1.099046,0.5200020000000001,8.855911,29.799540000000004
