Federal Provider Number,Code B,Code C,Code D,Code E,Code F,Code G,Code H,Code I,Code J,Code K,Code L
495250,0.0,1.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495252,0.0,2.0,48.0,22.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0
495253,0.0,0.0,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495254,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495255,0.0,3.0,36.0,16.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
495256,0.0,1.0,32.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
495257,0.0,0.0,38.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495258,1.0,0.0,35.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
495259,0.0,2.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495260,3.0,0.0,40.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
495261,0.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495262,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495264,0.0,0.0,53.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
495266,0.0,0.0,38.0,11.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0
495267,2.0,2.0,44.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
495268,0.0,0.0,57.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495269,0.0,1.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
495270,1.0,0.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495272,1.0,2.0,54.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495273,0.0,1.0,20.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495274,1.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495275,0.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495276,1.0,0.0,18.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
495277,0.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495279,0.0,3.0,29.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495280,0.0,0.0,26.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
495282,1.0,1.0,20.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
495283,0.0,0.0,52.0,28.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
495286,0.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495287,0.0,0.0,35.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495288,0.0,1.0,35.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
495291,0.0,0.0,36.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
495293,0.0,0.0,24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495294,1.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495295,0.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
495296,0.0,0.0,15.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495297,0.0,0.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495299,1.0,1.0,49.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495300,0.0,0.0,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495301,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495302,1.0,1.0,23.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495303,1.0,0.0,29.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495305,0.0,1.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495306,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495308,0.0,2.0,20.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495309,0.0,0.0,28.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
495311,0.0,0.0,21.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
495312,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495315,0.0,2.0,50.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
495316,0.0,1.0,18.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495317,0.0,0.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495318,2.0,1.0,18.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
495319,0.0,2.0,14.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495320,0.0,0.0,26.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495321,1.0,0.0,13.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
495323,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495324,0.0,1.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495325,0.0,0.0,26.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
495326,0.0,0.0,25.0,9.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0
495327,1.0,0.0,26.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
495328,0.0,0.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495330,1.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495331,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495332,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495333,0.0,0.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495334,0.0,1.0,19.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495336,0.0,0.0,19.0,8.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0
495337,0.0,0.0,19.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495338,0.0,1.0,38.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495339,2.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
495340,0.0,2.0,30.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
495342,1.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495343,0.0,0.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495344,1.0,0.0,14.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
495345,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
495347,0.0,0.0,46.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
495348,0.0,0.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
495349,0.0,1.0,37.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495350,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495352,0.0,1.0,20.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495353,0.0,0.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495354,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495355,0.0,0.0,19.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495356,0.0,0.0,25.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
495357,0.0,1.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
495358,0.0,2.0,32.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
495359,0.0,0.0,18.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
495360,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495361,2.0,2.0,32.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495362,0.0,1.0,39.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
495363,1.0,0.0,8.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
495364,0.0,2.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
495365,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495366,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
495367,0.0,0.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495368,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495369,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495370,0.0,1.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495371,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495372,1.0,0.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495373,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495374,0.0,3.0,26.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
495375,0.0,0.0,55.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
495377,0.0,2.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495378,0.0,0.0,25.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495379,0.0,0.0,13.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
495380,1.0,0.0,18.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
495381,1.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495383,0.0,0.0,29.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495384,0.0,0.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495385,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495386,0.0,0.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
495387,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495388,2.0,1.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495389,1.0,3.0,37.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495390,0.0,0.0,13.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
495391,0.0,2.0,48.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
495392,1.0,1.0,34.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
495393,1.0,0.0,21.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
495394,0.0,0.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495395,0.0,0.0,13.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
495396,1.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495397,0.0,3.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
495398,1.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495399,0.0,0.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495400,0.0,0.0,18.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
495401,1.0,1.0,28.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495402,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495403,1.0,0.0,26.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495404,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495405,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495406,0.0,1.0,22.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
495407,0.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495408,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495409,0.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495410,1.0,0.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495411,0.0,0.0,12.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
495412,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495413,0.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495415,1.0,1.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495416,2.0,1.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495417,0.0,1.0,44.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
495418,1.0,2.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495419,0.0,4.0,31.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
495420,0.0,0.0,26.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
495421,0.0,0.0,30.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
495422,0.0,0.0,39.0,10.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
495423,2.0,0.0,39.0,11.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0
495424,0.0,2.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495425,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495426,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495428,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
495429,0.0,0.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
495430,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49A007,0.0,0.0,20.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49E004,0.0,1.0,14.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49E050,0.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
49E075,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49E076,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49E084,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49E131,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49E256,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
505004,2.0,1.0,20.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
505009,2.0,0.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
505010,1.0,0.0,25.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
505016,0.0,1.0,36.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
505017,0.0,0.0,55.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
505024,0.0,0.0,55.0,19.0,7.0,4.0,0.0,0.0,1.0,1.0,2.0
505027,0.0,1.0,20.0,11.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0
505033,3.0,1.0,31.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
505042,0.0,0.0,59.0,31.0,9.0,16.0,3.0,0.0,3.0,2.0,2.0
505059,0.0,0.0,16.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
505070,0.0,1.0,30.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
505074,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505075,0.0,2.0,39.0,17.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
505080,0.0,0.0,37.0,21.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0
505081,0.0,0.0,32.0,7.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0
505085,0.0,0.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
505086,0.0,1.0,33.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
505092,0.0,0.0,62.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
505093,0.0,0.0,33.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
505096,0.0,0.0,13.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
505098,2.0,3.0,67.0,30.0,0.0,6.0,2.0,0.0,1.0,0.0,2.0
505099,0.0,0.0,35.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
505114,2.0,2.0,58.0,33.0,5.0,11.0,0.0,0.0,2.0,0.0,0.0
505123,0.0,2.0,54.0,22.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
505126,0.0,0.0,39.0,20.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
505128,0.0,0.0,49.0,22.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0
505140,0.0,0.0,37.0,17.0,2.0,8.0,3.0,0.0,1.0,2.0,0.0
505151,0.0,0.0,26.0,10.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
505154,0.0,0.0,46.0,21.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
505181,0.0,0.0,39.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
505182,0.0,0.0,60.0,9.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
505183,0.0,1.0,47.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
505185,0.0,0.0,61.0,33.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0
505188,0.0,0.0,45.0,35.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
505195,0.0,0.0,46.0,57.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0
505202,0.0,0.0,45.0,80.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
505204,0.0,0.0,28.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
505206,0.0,1.0,48.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
505210,1.0,1.0,31.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
505211,0.0,0.0,36.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
505216,0.0,1.0,56.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0
505217,0.0,0.0,24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
505223,0.0,0.0,78.0,37.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0
505226,0.0,1.0,36.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
505230,0.0,1.0,50.0,25.0,16.0,4.0,0.0,0.0,1.0,0.0,1.0
505232,0.0,1.0,21.0,14.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
505236,0.0,0.0,65.0,25.0,6.0,11.0,0.0,0.0,1.0,0.0,1.0
505239,0.0,2.0,28.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
505240,0.0,1.0,33.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
505243,0.0,0.0,45.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
505246,2.0,0.0,21.0,13.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0
505251,0.0,0.0,34.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
505252,0.0,0.0,30.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
505254,0.0,0.0,40.0,26.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0
505255,0.0,0.0,20.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
505257,0.0,1.0,61.0,13.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
505260,0.0,0.0,35.0,14.0,13.0,7.0,0.0,0.0,2.0,0.0,0.0
505261,0.0,0.0,20.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
505262,0.0,1.0,51.0,33.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0
505263,0.0,1.0,20.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
505264,1.0,0.0,33.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
505265,0.0,0.0,26.0,13.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0
505269,0.0,0.0,49.0,16.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0
505270,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505272,1.0,1.0,64.0,33.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
505273,0.0,0.0,23.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
505275,1.0,1.0,31.0,12.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0
505276,0.0,0.0,38.0,21.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
505280,1.0,0.0,64.0,58.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
505283,0.0,0.0,31.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
505289,2.0,2.0,37.0,14.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0
505290,0.0,1.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505294,0.0,0.0,20.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
505296,0.0,1.0,63.0,38.0,12.0,8.0,3.0,0.0,2.0,3.0,0.0
505299,0.0,0.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
505303,1.0,1.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
505304,0.0,0.0,17.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
505306,0.0,1.0,33.0,17.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
505309,0.0,0.0,58.0,38.0,2.0,8.0,3.0,0.0,2.0,0.0,0.0
505311,0.0,0.0,25.0,19.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0
505313,0.0,0.0,61.0,54.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0
505315,2.0,0.0,68.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
505318,0.0,0.0,35.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
505319,1.0,0.0,59.0,16.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0
505320,0.0,0.0,22.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
505322,1.0,0.0,38.0,9.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
505324,0.0,1.0,25.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
505325,0.0,0.0,17.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
505326,0.0,2.0,54.0,14.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0
505327,0.0,0.0,35.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
505329,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505331,0.0,0.0,28.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
505334,1.0,0.0,19.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
505338,2.0,0.0,51.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
505339,0.0,0.0,45.0,39.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0
505341,0.0,0.0,12.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
505344,0.0,0.0,48.0,51.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
505346,0.0,0.0,46.0,17.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
505347,0.0,0.0,44.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
505348,0.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505349,0.0,0.0,22.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
505350,1.0,0.0,16.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
505351,0.0,0.0,41.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
505355,0.0,0.0,44.0,59.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
505358,0.0,0.0,43.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
505361,0.0,1.0,35.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
505362,0.0,2.0,63.0,15.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0
505367,0.0,0.0,22.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
505369,0.0,0.0,14.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
505371,0.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505372,0.0,0.0,13.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
505373,0.0,0.0,26.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0
505376,0.0,0.0,37.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
505379,0.0,0.0,46.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
505382,0.0,0.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
505383,1.0,0.0,24.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
505386,2.0,0.0,44.0,15.0,4.0,6.0,3.0,3.0,0.0,0.0,3.0
505387,0.0,0.0,41.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
505389,0.0,0.0,27.0,14.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0
505390,0.0,1.0,26.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
505393,0.0,0.0,39.0,25.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
505395,1.0,0.0,41.0,29.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
505400,0.0,0.0,51.0,47.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
505401,0.0,1.0,33.0,11.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0
505403,1.0,1.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
505404,0.0,0.0,42.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
505405,2.0,0.0,45.0,15.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
505406,0.0,1.0,34.0,21.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
505407,0.0,0.0,49.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
505409,0.0,0.0,11.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
505411,0.0,1.0,35.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
505412,2.0,0.0,27.0,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0
505413,0.0,3.0,28.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
505414,1.0,2.0,40.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
